TourID_Dimension,TourHasLodging,TourAccommodationName,ProgramsBu,Close Rate Curr,Average Sale Curr,VPGnn Curr,Rescind Vol,Rescind%(Sales),,,,,
398969,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398971,TRUE,GL7,Guest Mem,1,"$24,585 ","$24,585 ",$0 ,0,,,,,
398972,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398975,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
398976,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
398978,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
398979,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
398980,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398981,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
398982,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
398983,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
398984,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
398988,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398989,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398990,TRUE,GL7,Inbound R,1,"$97,179 ","$97,179 ",$0 ,0,,,,,
398991,TRUE,GL7,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
398996,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
398997,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
398999,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399000,TRUE,,GC8 Inhou,1,"$14,043 ","$14,043 ",$0 ,0,,,,,
399001,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399003,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399005,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399006,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399008,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399010,TRUE,GC8,Outbound,1,"$19,990 ","$19,990 ",$0 ,0,,,,,
399011,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399014,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399015,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399018,TRUE,,GL7 Inhou,1,"$17,200 ","$17,200 ",$0 ,0,,,,,
399020,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399021,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399023,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399024,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399027,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399028,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399031,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399034,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399036,TRUE,Ski Village,Outbound,1,"$15,490 ","$15,490 ",$0 ,0,,,,,
399038,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399039,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399040,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399041,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399045,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399047,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399048,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399049,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399051,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399052,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399053,TRUE,GC8,Inbound R,1,"$30,890 ","$30,890 ",$0 ,0,,,,,
399056,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399057,TRUE,Grand Timber,Guest Mem,1,"$14,745 ","$14,745 ",$0 ,0,,,,,
399058,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399059,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399060,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399061,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399062,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399064,TRUE,Grand Timber,Internet,1,"$15,990 ","$15,990 ",$0 ,0,,,,,
399065,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399066,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399067,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399068,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399069,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399071,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399072,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399073,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399074,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399075,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399076,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399078,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399080,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399081,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399082,TRUE,,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399085,TRUE,Grand Timber,Internet,1,"$34,781 ","$34,781 ",$0 ,0,,,,,
399087,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399089,TRUE,,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399091,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399093,TRUE,GL7,Outbound,1,"$15,994 ","$15,994 ",$0 ,0,,,,,
399095,TRUE,GL7,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399096,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399097,TRUE,GL7,Guest Mem,1,"$17,500 ","$17,500 ",$0 ,0,,,,,
399098,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399099,TRUE,Grand Timber,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399100,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399103,TRUE,Breck Inn,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399106,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399108,TRUE,,GTL In Ho,1,"$21,780 ","$21,780 ",$0 ,0,,,,,
399109,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399110,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399111,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,"$12,990 ",1,,,,,
399112,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399114,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399115,TRUE,,GL7 Inhou,1,"$11,110 ","$11,110 ",$0 ,0,,,,,
399116,TRUE,GL7,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399119,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399121,TRUE,,GC8 Inhou,1,"$21,276 ","$21,276 ",$0 ,0,,,,,
399122,TRUE,,GL7 Inhou,1,"$16,840 ","$16,840 ",$0 ,0,,,,,
399124,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399125,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399126,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399128,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399129,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399130,TRUE,GL7,Inbound R,1,"$26,257 ","$26,257 ",$0 ,0,,,,,
399131,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399133,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399136,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399137,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399139,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399140,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399143,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399144,FALSE,,GC8 Inhou,1,"$56,000 ","$56,000 ",$0 ,0,,,,,
399145,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399146,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399147,TRUE,Grand Timber,Other Pro,0,$0 ,$0 ,$0 ,0,,,,,
399149,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399150,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
399151,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399152,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399153,FALSE,,GL7 Inhou,1,"$19,490 ","$19,490 ",$0 ,0,,,,,
399154,TRUE,,GL7 Inhou,1,"$11,990 ","$11,990 ",$0 ,0,,,,,
399155,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399158,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399159,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399160,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399162,TRUE,Grand Timber,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399163,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399165,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399168,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399169,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399172,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399173,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399176,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399178,TRUE,Grand Timber,Internet,1,"$22,600 ","$22,600 ",$0 ,0,,,,,
399179,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399180,TRUE,Ski Village,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
399181,TRUE,Grand Timber,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
399188,TRUE,GL7,Outbound,1,"$12,100 ","$12,100 ",$0 ,0,,,,,
399190,TRUE,GL7,Outbound,1,"$20,716 ","$20,716 ",$0 ,0,,,,,
399192,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399193,TRUE,,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399195,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399198,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399199,TRUE,Breck Inn,Front Ran,1,"$18,990 ","$18,990 ",$0 ,0,,,,,
399200,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399201,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399202,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399205,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399206,TRUE,Beaver Run,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399207,TRUE,GC8,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399209,TRUE,,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399210,TRUE,GC8,Outbound,1,"$12,886 ","$12,886 ",$0 ,0,,,,,
399212,TRUE,GL7,Outbound,1,"$29,298 ","$29,298 ",$0 ,0,,,,,
399213,TRUE,GL7,Outbound,1,"$18,420 ","$18,420 ",$0 ,0,,,,,
399214,TRUE,,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399215,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399216,TRUE,,GC8 Inhou,1,"$179,000 ","$179,000 ",$0 ,0,,,,,
399218,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399220,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399222,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399223,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399226,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399227,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399228,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399229,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399234,TRUE,Grand Timber,Outbound,1,"$113,490 ","$113,490 ",$0 ,0,,,,,
399235,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399239,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399240,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399241,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399245,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399247,TRUE,,GC8 Inhou,1,"$13,823 ","$13,823 ",$0 ,0,,,,,
399249,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399252,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399253,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399254,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399255,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399256,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399257,TRUE,,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399258,TRUE,RQ,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399260,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399263,TRUE,,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399265,TRUE,Grand Timber,Outbound,1,"$21,100 ","$21,100 ",$0 ,0,,,,,
399266,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399268,TRUE,Beaver Run,Outbound,1,"$10,490 ","$10,490 ",$0 ,0,,,,,
399269,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399270,TRUE,Grand Timber,Outbound,1,"$11,290 ","$11,290 ",$0 ,0,,,,,
399272,TRUE,Breck Inn,Outbound,1,"$28,296 ","$28,296 ",$0 ,0,,,,,
399273,TRUE,Gold Point,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399274,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399275,TRUE,,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399276,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399278,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399279,TRUE,GC8,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399280,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399281,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399282,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399285,TRUE,,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
399287,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399288,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
399289,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399290,TRUE,GL7,Inbound R,1,"$17,253 ","$34,505 ",$0 ,0,,,,,
399291,TRUE,Grand Timber,Outbound,1,"$32,240 ","$32,240 ",$0 ,0,,,,,
399292,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399296,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399297,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399302,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399304,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399305,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399306,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399307,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399308,TRUE,Breck Inn,Outbound,1,"$37,256 ","$37,256 ",$0 ,0,,,,,
399310,TRUE,,GL7 Inhou,1,"$11,495 ","$11,495 ",$0 ,0,,,,,
399312,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399313,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399316,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399318,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399320,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399323,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399324,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399328,TRUE,,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399330,TRUE,Beaver Run,Outbound,1,"$9,990 ","$9,990 ",$0 ,0,,,,,
399331,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399333,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399338,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399342,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399344,TRUE,,Outbound,1,"$12,155 ","$12,155 ",$0 ,0,,,,,
399345,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399348,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399349,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399350,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399351,TRUE,,GTL In Ho,0,$0 ,$0 ,"$10,990 ",1,,,,,
399354,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399358,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399360,TRUE,Grand Timber,Inbound R,1,"$25,857 ","$25,857 ",$0 ,0,,,,,
399361,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399362,TRUE,,GL7 Inhou,1,"$62,115 ","$124,230 ",$0 ,0,,,,,
399364,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399365,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399366,TRUE,Breck Inn,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399367,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399368,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399371,TRUE,,GTL In Ho,1,"$11,740 ","$11,740 ",$0 ,0,,,,,
399373,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399374,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399375,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399376,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399379,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399381,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399382,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399384,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399385,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399386,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399389,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,"$27,900 ",1,,,,,
399390,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399391,TRUE,Beaver Run,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399392,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399396,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399397,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399398,TRUE,RQ,Outbound,1,"$14,300 ","$14,300 ",$0 ,0,,,,,
399399,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399401,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399403,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399404,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399405,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399406,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399409,TRUE,GC8,Outbound,0,$0 ,$0 ,"$24,349 ",1,,,,,
399410,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399411,TRUE,,GC8 Inhou,1,"$24,990 ","$24,990 ",$0 ,0,,,,,
399415,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399418,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399420,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399422,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399423,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399424,TRUE,,GC8 Inhou,1,"$18,990 ","$18,990 ",$0 ,0,,,,,
399425,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399426,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399427,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399429,TRUE,,GL7 Inhou,0,$0 ,$0 ,"$22,150 ",1,,,,,
399430,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399432,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399433,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399434,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399435,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399436,TRUE,,GC8 Inhou,1,"$23,780 ","$23,780 ",$0 ,0,,,,,
399438,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399441,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399444,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399445,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399446,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399447,TRUE,Breck Inn,Summit Co,1,"$23,579 ","$23,579 ",$0 ,0,,,,,
399448,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399449,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399452,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399455,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399456,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399457,TRUE,,GC8 Inhou,1,"$23,346 ","$46,691 ",$0 ,0,,,,,
399458,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399459,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399462,TRUE,,GC8 Inhou,1,"$12,695 ","$12,695 ",$0 ,0,,,,,
399463,TRUE,,GC8 Inhou,1,"$17,630 ","$17,630 ",$0 ,0,,,,,
399465,TRUE,GC8,Internet,0,$0 ,$0 ,$0 ,0,,,,,
399466,TRUE,Grand Timber,Outbound,1,"$10,790 ","$10,790 ",$0 ,0,,,,,
399467,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399468,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399469,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399470,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
399474,TRUE,Grand Timber,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399475,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399477,TRUE,,GTL In Ho,0,$0 ,$0 ,"$11,990 ",1,,,,,
399478,TRUE,Beaver Run,Outbound,1,"$16,800 ","$16,800 ",$0 ,0,,,,,
399479,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
399481,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399482,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
399483,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399486,TRUE,Grand Timber,Outbound,1,"$32,975 ","$32,975 ",$0 ,0,,,,,
399490,TRUE,,GC8 Inhou,1,"$21,280 ","$21,280 ",$0 ,0,,,,,
399492,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399494,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399495,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
399497,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
399498,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
